StockCode,Description,Month,Quantity,Revenue,Transactions,Customers,Avg_Price,Min_Price,Max_Price,Revenue_Per_Unit
79191D,RETRO PLASTIC DAISY TRAY,2011-10,1,0.85,1,1,0.85,0.85,0.85,0.85
79191D,RETRO PLASTIC DAISY TRAY,2011-11,7,5.949999999999999,2,2,0.85,0.85,0.85,0.8499999999999999
79191D,RETRO PLASTIC DAISY TRAY,2011-12,1,0.85,1,1,0.85,0.85,0.85,0.85
79192A,RETRO PLASTIC 70'S TRAY,2009-12,9,11.25,6,6,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-01,2,2.5,1,1,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-03,12,15.0,3,3,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-04,44,55.0,4,4,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-05,1,1.25,1,1,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-06,7,8.75,2,2,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-08,4,5.0,2,2,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-09,4,5.0,1,1,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-10,7,8.75,3,3,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2010-11,13,16.25,5,5,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2011-01,1,1.25,1,1,1.25,1.25,1.25,1.25
79192A,RETRO PLASTIC 70'S TRAY,2011-02,2,2.5,1,1,1.25,1.25,1.25,1.25
79301,FEATHER HEART LIGHTS,2010-01,1,2.95,1,1,2.95,2.95,2.95,2.95
79302M,"ART LIGHTS,FUNK MONKEY",2009-12,29,77.55,5,5,2.87,2.55,2.95,2.674137931034483
79302M,"ART LIGHTS,FUNK MONKEY",2010-01,7,20.650000000000002,2,2,2.95,2.95,2.95,2.95
79302M,"ART LIGHTS,FUNK MONKEY",2010-02,12,35.400000000000006,5,5,2.95,2.95,2.95,2.9500000000000006
79302M,"ART LIGHTS,FUNK MONKEY",2010-03,5,14.75,2,2,2.95,2.95,2.95,2.95
79302M,"ART LIGHTS,FUNK MONKEY",2010-04,68,176.6,4,4,2.85,2.55,2.95,2.597058823529412
79302M,"ART LIGHTS,FUNK MONKEY",2010-06,6,17.700000000000003,1,1,2.95,2.95,2.95,2.9500000000000006
79302M,"ART LIGHTS,FUNK MONKEY",2010-08,18,48.300000000000004,2,2,2.75,2.55,2.95,2.6833333333333336
79302M,"ART LIGHTS,FUNK MONKEY",2010-09,12,35.400000000000006,2,2,2.95,2.95,2.95,2.9500000000000006
79302M,"ART LIGHTS,FUNK MONKEY",2010-10,40,102.0,2,2,2.55,2.55,2.55,2.55
79302M,"ART LIGHTS,FUNK MONKEY",2010-11,37,101.15,4,4,2.85,2.55,2.95,2.733783783783784
79302M,"ART LIGHTS,FUNK MONKEY",2010-12,80,212.0,11,6,2.840909090909091,2.55,2.95,2.65
79302M,"ART LIGHTS,FUNK MONKEY",2011-01,9,26.550000000000004,3,2,2.9500000000000006,2.95,2.95,2.9500000000000006
79302M,"ART LIGHTS,FUNK MONKEY",2011-02,6,17.700000000000003,1,1,2.95,2.95,2.95,2.9500000000000006
79302M,"ART LIGHTS,FUNK MONKEY",2011-03,31,83.45,4,4,2.85,2.55,2.95,2.6919354838709677
79302M,"ART LIGHTS,FUNK MONKEY",2011-04,19,51.25,3,3,2.8166666666666664,2.55,2.95,2.6973684210526314
79302M,"ART LIGHTS,FUNK MONKEY",2011-06,3,8.850000000000001,2,2,2.95,2.95,2.95,2.9500000000000006
79302M,"ART LIGHTS,FUNK MONKEY",2011-07,20,54.2,4,4,2.85,2.55,2.95,2.71
79302M,"ART LIGHTS,FUNK MONKEY",2011-08,3,8.850000000000001,3,3,2.9500000000000006,2.95,2.95,2.9500000000000006
79302M,"ART LIGHTS,FUNK MONKEY",2011-09,67,176.85,6,6,2.8166666666666664,2.55,2.95,2.6395522388059702
79302M,"ART LIGHTS,FUNK MONKEY",2011-10,49,130.95000000000002,6,6,2.8166666666666664,2.55,2.95,2.672448979591837
79302M,"ART LIGHTS,FUNK MONKEY",2011-11,66,173.9,5,5,2.79,2.55,2.95,2.6348484848484848
79302M,"ART LIGHTS,FUNK MONKEY",2011-12,30,80.5,4,4,2.85,2.55,2.95,2.683333333333333
79303A,WHITE ROHMBIC BLOCK TABLE LAMP,2010-01,2,5.9,1,1,2.95,2.95,2.95,2.95
79303B,BLUE STAR BLOCK TABLE LAMP,2010-02,3,8.850000000000001,2,2,2.95,2.95,2.95,2.9500000000000006
79303B,BLUE STAR BLOCK TABLE LAMP,2010-06,10,29.5,1,1,2.95,2.95,2.95,2.95
79303B,BLUE STAR BLOCK TABLE LAMP,2010-08,90,265.5,1,1,2.95,2.95,2.95,2.95
79303D,LILAC FLOWER BLOCK TABLE LAMP,2009-12,20,59.0,1,1,2.95,2.95,2.95,2.95
79303D,LILAC FLOWER BLOCK TABLE LAMP,2010-02,4,11.8,3,1,2.9500000000000006,2.95,2.95,2.95
79303D,LILAC FLOWER BLOCK TABLE LAMP,2010-03,1,2.95,1,1,2.95,2.95,2.95,2.95
79303D,LILAC FLOWER BLOCK TABLE LAMP,2010-04,1,2.95,1,1,2.95,2.95,2.95,2.95
79303D,LILAC FLOWER BLOCK TABLE LAMP,2010-08,38,112.1,1,1,2.95,2.95,2.95,2.9499999999999997
79308B,MOSAIC CANDLE DISH BLUE PURPLE,2010-06,144,122.4,2,1,0.85,0.85,0.85,0.8500000000000001
79315W,FLYING SAUCER TABLE LIGHT IN WHITE,2010-02,24,70.80000000000001,1,1,2.95,2.95,2.95,2.9500000000000006
79315W,FLYING SAUCER TABLE LIGHT IN WHITE,2010-04,20,59.0,2,2,2.95,2.95,2.95,2.95
79315W,FLYING SAUCER TABLE LIGHT IN WHITE,2010-07,8,23.6,2,2,2.95,2.95,2.95,2.95
79315W,FLYING SAUCER TABLE LIGHT IN WHITE,2010-08,139,410.04999999999995,2,1,2.95,2.95,2.95,2.9499999999999997
79320, FLAMINGO LIGHTS,2009-12,150,675.3,20,15,4.8100000000000005,4.25,4.95,4.502
79320, FLAMINGO LIGHTS,2010-01,72,339.6,14,12,4.9,4.25,4.95,4.716666666666667
79320, FLAMINGO LIGHTS,2010-02,73,327.75,7,7,4.75,4.25,4.95,4.489726027397261
79320, FLAMINGO LIGHTS,2010-03,36,161.4,4,4,4.775,4.25,4.95,4.483333333333333
79320,FLAMINGO LIGHTS,2010-03,48,237.60000000000002,8,8,4.95,4.95,4.95,4.95
79320, FLAMINGO LIGHTS,2010-04,4,19.8,1,1,4.95,4.95,4.95,4.95
79320,FLAMINGO LIGHTS,2010-04,78,352.5,11,11,4.822727272727273,4.25,4.95,4.519230769230769
79320,FLAMINGO LIGHTS,2010-05,111,499.05,14,14,4.8500000000000005,4.25,4.95,4.495945945945946
79320,FLAMINGO LIGHTS,2010-06,80,379.2,16,16,4.90625,4.25,4.95,4.74
79320,FLAMINGO LIGHTS,2010-07,69,324.75,13,12,4.8961538461538465,4.25,4.95,4.706521739130435
79320,FLAMINGO LIGHTS,2010-08,81,361.75,10,9,4.74,4.25,4.95,4.466049382716049
79320,FLAMINGO LIGHTS,2010-09,60,262.0,4,4,4.775,4.25,4.95,4.366666666666666
79321,CHILLI LIGHTS,2009-12,472,2118.0,41,32,4.796341463414635,4.25,4.95,4.487288135593221
79321,CHILLI LIGHTS,2010-01,35,173.25,6,6,4.95,4.95,4.95,4.95
79321,CHILLI LIGHTS,2010-02,25,113.25,5,4,4.8100000000000005,4.25,4.95,4.53
79321,CHILLI LIGHTS,2010-03,407,1587.4499999999998,10,10,4.744,3.59,4.95,3.90036855036855
79321,CHILLI LIGHTS,2010-04,507,2238.05,43,37,4.754651162790698,4.25,4.95,4.414299802761342
79321,CHILLI LIGHTS,2010-05,218,1003.5,29,29,4.853448275862069,4.25,4.95,4.603211009174312
79321,CHILLI LIGHTS,2010-06,315,1422.05,30,30,4.856666666666667,4.25,4.95,4.514444444444444
79321,CHILLI LIGHTS,2010-07,115,518.85,16,16,4.8187500000000005,4.25,4.95,4.5117391304347825
79321,CHILLI LIGHTS,2010-08,196,880.6,22,22,4.790909090909091,4.25,4.95,4.492857142857143
79321,CHILLI LIGHTS,2010-09,522,2303.9,36,33,4.775,4.25,4.95,4.41360153256705
79321,CHILLI LIGHTS,2010-10,1002,4328.44,66,56,4.755,3.98,4.95,4.319800399201596
79321,CHILLI LIGHTS,2010-11,1456,6442.8,101,81,4.742079207920792,4.25,4.95,4.425
79321,CHILLI LIGHTS,2010-12,2285,9642.83,95,45,4.619578947368421,3.82,4.95,4.220056892778993
79321,CHILLI LIGHTS,2011-01,1371,5747.57,50,38,4.656000000000001,3.82,4.95,4.192246535375638
79321,CHILLI LIGHTS,2011-02,619,3042.4500000000003,37,31,5.39054054054054,4.25,5.75,4.9151050080775445
79321,CHILLI LIGHTS,2011-03,442,2275.1,36,27,5.550000000000001,4.95,5.75,5.147285067873303
79321,CHILLI LIGHTS,2011-04,8,46.0,4,4,5.75,5.75,5.75,5.75
79321,CHILLI LIGHTS,2011-05,405,2098.35,38,30,5.5815789473684205,4.95,5.75,5.181111111111111
79321,CHILLI LIGHTS,2011-06,369,1948.95,42,36,5.616666666666667,4.95,5.75,5.281707317073171
79321,CHILLI LIGHTS,2011-07,811,3933.65,31,27,5.508064516129032,4.65,5.75,4.850369913686807
79321,CHILLI LIGHTS,2011-08,365,1849.15,24,21,5.516666666666667,4.95,5.75,5.066164383561644
79321,CHILLI LIGHTS,2011-09,642,3266.21,38,32,5.716052631578948,4.95,12.46,5.087554517133956
79321,CHILLI LIGHTS,2011-10,771,3970.49,48,39,5.796250000000001,4.95,12.46,5.149792477302205
79321,CHILLI LIGHTS,2011-11,1957,9792.83,93,77,5.768709677419355,4.65,12.46,5.004001021972407
79321,CHILLI LIGHTS,2011-12,420,2116.42,19,17,5.8373684210526315,4.7,12.46,5.039095238095238
79323B,BLACK CHERRY LIGHTS,2009-12,68,427.8,16,15,6.66875,5.45,6.75,6.291176470588235
79323B,BLACK CHERRY LIGHTS,2010-01,48,292.8,11,10,6.631818181818182,5.45,6.75,6.1000000000000005
79323B,BLACK CHERRY LIGHTS,2010-02,26,159.9,9,7,6.605555555555556,5.45,6.75,6.15
79323B,BLACK CHERRY LIGHTS,2010-03,26,175.5,5,5,6.75,6.75,6.75,6.75
79323B,BLACK CHERRY LIGHTS,2010-04,34,198.3,6,6,6.533333333333334,5.45,6.75,5.832352941176471
79323B,BLACK CHERRY LIGHTS,2010-06,22,119.9,1,1,5.45,5.45,5.45,5.45
79323B,BLACK CHERRY LIGHTS,2011-02,8,54.0,1,1,6.75,6.75,6.75,6.75
79323G,GOLD  CHERRY LIGHTS,2009-12,148,905.4000000000001,27,24,6.605555555555555,5.45,6.75,6.117567567567568
79323G,GOLD  CHERRY LIGHTS,2010-01,23,155.25,8,8,6.75,6.75,6.75,6.75
79323G,GOLD  CHERRY LIGHTS,2010-02,42,252.3,7,7,6.564285714285715,5.45,6.75,6.007142857142857
79323G,GOLD  CHERRY LIGHTS,2010-03,66,383.1,5,5,6.2299999999999995,5.45,6.75,5.804545454545455
79323G,GOLD  CHERRY LIGHTS,2010-04,21,120.95,4,3,6.1,5.45,6.75,5.7595238095238095
79323GR,GREEN CHERRY LIGHTS,2009-12,141,826.95,16,14,6.50625,5.45,6.75,5.864893617021277
79323GR,GREEN CHERRY LIGHTS,2010-01,59,367.05,16,15,6.66875,5.45,6.75,6.2211864406779664
79323GR,GREEN CHERRY LIGHTS,2010-02,63,394.05,10,10,6.62,5.45,6.75,6.254761904761905
79323GR,GREEN CHERRY LIGHTS,2010-03,155,911.05,24,21,6.425,5.45,6.75,5.87774193548387
79323GR,GREEN CHERRY LIGHTS,2010-04,106,601.1,10,9,6.2299999999999995,5.45,6.75,5.670754716981132
79323LP,LIGHT PINK CHERRY LIGHTS,2009-12,401,2301.15,36,32,6.352777777777778,5.45,6.75,5.73852867830424
79323LP,LIGHT PINK CHERRY LIGHTS,2010-01,275,1637.8500000000001,34,33,6.482352941176471,5.45,6.75,5.955818181818183
79323LP,LIGHT PINK CHERRY LIGHTS,2010-02,165,988.95,27,24,6.557407407407408,5.45,6.75,5.993636363636364
79323LP,LIGHT PINK CHERRY LIGHTS,2010-03,316,1888.6000000000001,44,40,6.454545454545454,5.45,6.75,5.976582278481013
79323LP,LIGHT PINK CHERRY LIGHTS,2010-04,185,1061.55,16,15,6.425,5.45,6.75,5.738108108108108
79323LP,LIGHT PINK CHERRY LIGHTS,2010-08,72,392.4,1,1,5.45,5.45,5.45,5.449999999999999
79323LP,LIGHT PINK CHERRY LIGHTS,2010-10,6,40.5,1,1,6.75,6.75,6.75,6.75
79323P,PINK CHERRY LIGHTS,2009-12,786,4679.9,82,61,6.364634146341463,5.45,6.75,5.954071246819338
79323P,PINK CHERRY LIGHTS,2010-01,299,1862.25,47,45,6.63936170212766,5.45,6.75,6.228260869565218
79323P,PINK CHERRY LIGHTS,2010-02,258,1523.1000000000001,30,30,6.446666666666667,5.45,6.75,5.903488372093023
79323P,PINK CHERRY LIGHTS,2010-03,577,3356.55,50,48,6.386,5.45,6.75,5.817244367417678
79323P,PINK CHERRY LIGHTS,2010-04,286,1618.5,19,17,6.271052631578947,5.45,6.75,5.659090909090909
79323P,PINK CHERRY LIGHTS,2010-09,24,130.8,1,1,5.45,5.45,5.45,5.45
79323P,PINK CHERRY LIGHTS,2011-01,4,27.0,1,1,6.75,6.75,6.75,6.75
79323S, SILVER CHERRY LIGHTS,2009-12,229,1358.5500000000002,25,24,6.6979999999999995,5.45,6.75,5.932532751091704
79323S, SILVER CHERRY LIGHTS,2010-01,19,128.25,5,5,6.75,6.75,6.75,6.75
79323S, SILVER CHERRY LIGHTS,2010-02,16,108.0,5,3,6.75,6.75,6.75,6.75
79323S,SILVER CHERRY LIGHTS,2010-03,7,47.25,4,4,6.75,6.75,6.75,6.75
79323S,SILVER CHERRY LIGHTS,2010-04,28,160.4,6,5,6.316666666666666,5.45,6.75,5.728571428571429
79323S,SILVER CHERRY LIGHTS,2010-09,24,130.8,1,1,5.45,5.45,5.45,5.45
79323W, WHITE CHERRY LIGHTS,2009-12,1046,6069.900000000001,99,76,6.224747474747475,5.45,6.75,5.802963671128108
79323W, WHITE CHERRY LIGHTS,2010-01,449,2718.75,59,53,6.551694915254237,5.45,6.75,6.055122494432071
79323W, WHITE CHERRY LIGHTS,2010-02,373,2205.75,46,43,6.495652173913044,5.45,6.75,5.913538873994638
79323W,WHITE CHERRY LIGHTS,2010-02,30,171.3,4,4,6.425,5.45,6.75,5.71
79323W, WHITE CHERRY LIGHTS,2010-03,104,608.4000000000001,10,10,6.36,5.45,6.75,5.8500000000000005
79323W,WHITE CHERRY LIGHTS,2010-03,568,3402.4,70,65,6.434285714285714,5.45,6.75,5.990140845070423
79323W, WHITE CHERRY LIGHTS,2010-04,14,94.5,2,2,6.75,6.75,6.75,6.75
79323W,WHITE CHERRY LIGHTS,2010-04,152,901.2,20,19,6.49,5.45,6.75,5.928947368421053
79323W,WHITE CHERRY LIGHTS,2010-05,22,148.5,1,1,6.75,6.75,6.75,6.75
79323W,WHITE CHERRY LIGHTS,2010-06,22,148.5,1,1,6.75,6.75,6.75,6.75
79323W,WHITE CHERRY LIGHTS,2010-08,144,784.8000000000001,1,1,5.45,5.45,5.45,5.45
79323W,WHITE CHERRY LIGHTS,2010-09,24,130.8,1,1,5.45,5.45,5.45,5.45
79328,BLUE FLOCK GLASS CANDLEHOLDER,2009-12,148,61.31999999999999,4,3,0.6975,0.38,1.65,0.41432432432432426
79328,BLUE FLOCK GLASS CANDLEHOLDER,2010-01,96,36.48,1,1,0.38,0.38,0.38,0.37999999999999995
79328,BLUE FLOCK GLASS CANDLEHOLDER,2010-02,54,28.14,2,2,1.015,0.38,1.65,0.5211111111111111
79328,BLUE FLOCK GLASS CANDLEHOLDER,2010-03,240,91.19999999999999,3,3,0.38000000000000006,0.38,0.38,0.37999999999999995
79328,BLUE FLOCK GLASS CANDLEHOLDER,2010-07,48,18.24,1,1,0.38,0.38,0.38,0.37999999999999995
79329,PINK FLOCK GLASS CANDLEHOLDER,2009-12,76,33.96,2,2,1.015,0.38,1.65,0.44684210526315793
79329,PINK FLOCK GLASS CANDLEHOLDER,2010-03,6,9.899999999999999,2,2,1.65,1.65,1.65,1.6499999999999997
79329,PINK FLOCK GLASS CANDLEHOLDER,2010-10,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79329,PINK FLOCK GLASS CANDLEHOLDER,2010-12,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79329,PINK FLOCK GLASS CANDLEHOLDER,2011-04,6,2.28,1,1,0.38,0.38,0.38,0.37999999999999995
79331,PINK FLOCK GLASS CANDLEHOLDER,2010-02,1,1.65,1,1,1.65,1.65,1.65,1.65
79331,PINK FLOCK GLASS CANDLEHOLDER,2010-03,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79331,PINK FLOCK GLASS CANDLEHOLDER,2010-06,12,19.8,1,1,1.65,1.65,1.65,1.6500000000000001
79331,PINK FLOCK GLASS CANDLEHOLDER,2010-08,3,4.949999999999999,1,1,1.65,1.65,1.65,1.6499999999999997
79331,PINK FLOCK GLASS CANDLEHOLDER,2010-10,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79331,PINK FLOCK GLASS CANDLEHOLDER,2010-11,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79331,PINK FLOCK GLASS CANDLEHOLDER,2011-02,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79331,PINK FLOCK GLASS CANDLEHOLDER,2011-04,20,7.6000000000000005,2,2,0.38,0.38,0.38,0.38
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2009-12,7,11.55,2,2,1.65,1.65,1.65,1.6500000000000001
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2010-01,337,129.32999999999998,3,2,0.8033333333333333,0.38,1.65,0.38376854599406524
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2010-02,55,29.79,3,3,1.2266666666666666,0.38,1.65,0.5416363636363636
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2010-03,288,109.44,2,2,0.38,0.38,0.38,0.38
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2010-04,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2010-05,48,18.24,1,1,0.38,0.38,0.38,0.37999999999999995
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2010-08,55,20.9,1,1,0.38,0.38,0.38,0.37999999999999995
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2011-07,6,2.28,1,1,0.38,0.38,0.38,0.37999999999999995
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2011-08,24,9.12,1,1,0.38,0.38,0.38,0.37999999999999995
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2011-09,6,2.28,1,1,0.38,0.38,0.38,0.37999999999999995
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-01,97,38.129999999999995,2,2,1.015,0.38,1.65,0.3930927835051546
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-02,54,28.14,2,2,1.015,0.38,1.65,0.5211111111111111
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-04,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-05,48,18.24,1,1,0.38,0.38,0.38,0.37999999999999995
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-08,288,109.44,1,1,0.38,0.38,0.38,0.38
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-09,48,18.24,1,1,0.38,0.38,0.38,0.37999999999999995
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-11,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79337,BLUE FLOCK GLASS CANDLEHOLDER,2010-12,12,19.8,2,1,1.65,1.65,1.65,1.6500000000000001
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-01,48,18.24,1,1,0.38,0.38,0.38,0.37999999999999995
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-02,198,82.86000000000001,2,2,1.015,0.38,1.65,0.41848484848484857
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-03,96,36.48,1,1,0.38,0.38,0.38,0.37999999999999995
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-04,6,2.28,1,1,0.38,0.38,0.38,0.37999999999999995
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-05,288,109.44,2,2,0.38,0.38,0.38,0.38
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-06,1,0.38,1,1,0.38,0.38,0.38,0.38
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-07,1,0.38,1,1,0.38,0.38,0.38,0.38
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,2009-12,150,64.61999999999999,4,4,0.6975,0.38,1.65,0.43079999999999996
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,2010-01,336,127.68,2,1,0.38,0.38,0.38,0.38
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,2010-02,55,29.79,3,3,1.2266666666666666,0.38,1.65,0.5416363636363636
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,2010-03,6,9.9,1,1,1.65,1.65,1.65,1.6500000000000001
79341,WILLOW BRANCH LIGHTS.,2009-12,240,1432.8000000000002,28,25,6.610714285714286,5.45,6.75,5.970000000000001
79341,WILLOW BRANCH LIGHTS.,2010-01,37,249.75,11,10,6.75,6.75,6.75,6.75
79341,WILLOW BRANCH LIGHTS.,2010-02,28,189.0,9,8,6.75,6.75,6.75,6.75
79341,WILLOW BRANCH LIGHTS.,2010-03,334,1880.1,12,10,6.641666666666667,5.45,6.75,5.629041916167664
79341,WILLOW BRANCH LIGHTS.,2010-04,64,369.6,4,4,6.1,5.45,6.75,5.775
79342B,BROWN FLOWER LIGHTS,2009-12,69,418.95,11,11,6.631818181818182,5.45,6.75,6.071739130434782
79342B,BROWN FLOWER LIGHTS,2010-01,21,141.75,7,7,6.75,6.75,6.75,6.75
79342B,BROWN FLOWER LIGHTS,2010-02,8,54.0,3,3,6.75,6.75,6.75,6.75
79342B,BROWN FLOWER LIGHTS,2010-03,10,67.5,2,2,6.75,6.75,6.75,6.75
79342B,BROWN FLOWER LIGHTS,2010-04,1,6.75,1,1,6.75,6.75,6.75,6.75
79403,FROSTED WHITE BASE ,2010-01,2,1.7,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-02,24,20.4,2,2,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-04,4,3.4,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-06,12,10.2,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-08,36,30.599999999999998,2,2,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-09,12,10.2,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-10,12,10.2,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-11,6,5.1,3,3,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2010-12,1,0.85,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2011-02,14,11.899999999999999,2,2,0.85,0.85,0.85,0.8499999999999999
79403,FROSTED WHITE BASE ,2011-03,22,18.7,2,2,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2011-04,3,2.55,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2011-06,12,10.2,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2011-07,12,10.2,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2011-08,12,10.2,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2011-10,12,10.2,1,1,0.85,0.85,0.85,0.85
79403,FROSTED WHITE BASE ,2011-12,1,0.85,1,1,0.85,0.85,0.85,0.85
79406,FROSTED WHITE BASE ,2009-12,24,5.28,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2010-01,2,0.44,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2010-02,8,1.7600000000000002,2,2,0.22,0.22,0.22,0.22000000000000003
79406,FROSTED WHITE BASE ,2010-03,10,2.2,1,1,0.22,0.22,0.22,0.22000000000000003
79406,FROSTED WHITE BASE ,2010-04,6,1.32,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2010-06,24,5.28,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2010-09,7,1.54,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2010-11,24,5.28,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2011-02,6,1.32,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2011-04,24,5.28,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2011-06,72,15.84,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2011-07,5,1.1,1,1,0.22,0.22,0.22,0.22000000000000003
79406,FROSTED WHITE BASE ,2011-08,9,1.98,1,1,0.22,0.22,0.22,0.22
79406,FROSTED WHITE BASE ,2011-11,24,5.28,1,1,0.22,0.22,0.22,0.22
79413,GLASS WINE GLASS DECORATIONS,2009-12,15,18.75,4,4,1.25,1.25,1.25,1.25
79413,GLASS WINE GLASS DECORATIONS,2010-02,9,11.25,3,1,1.25,1.25,1.25,1.25
79413,GLASS WINE GLASS DECORATIONS,2010-04,4,5.0,1,1,1.25,1.25,1.25,1.25
79413,GLASS WINE GLASS DECORATIONS,2010-05,2,2.5,1,1,1.25,1.25,1.25,1.25
79532,MOSAIC GLASS BALL CANDLEHOLDER,2010-06,47,58.75,6,6,1.25,1.25,1.25,1.25
79532,MOSAIC GLASS BALL CANDLEHOLDER,2010-07,9,11.25,3,3,1.25,1.25,1.25,1.25
79532,MOSAIC GLASS BALL CANDLEHOLDER,2010-08,28,35.0,6,6,1.25,1.25,1.25,1.25
79532,MOSAIC GLASS BALL CANDLEHOLDER,2010-09,10,12.5,2,2,1.25,1.25,1.25,1.25
79532,MOSAIC GLASS BALL CANDLEHOLDER,2010-10,3,3.75,1,1,1.25,1.25,1.25,1.25
79534,MULTICOLOUR GLASS PLATE,2009-12,19,10.450000000000001,3,3,0.55,0.55,0.55,0.55
79534,MULTICOLOUR GLASS PLATE,2010-01,14,7.700000000000001,2,2,0.55,0.55,0.55,0.55
79534,MULTICOLOUR GLASS PLATE,2010-02,11,6.050000000000001,3,2,0.55,0.55,0.55,0.55
79534,MULTICOLOUR GLASS PLATE,2010-03,12,6.6000000000000005,1,1,0.55,0.55,0.55,0.55
79534,MULTICOLOUR GLASS PLATE,2010-04,18,9.9,2,2,0.55,0.55,0.55,0.55
79534,MULTICOLOUR GLASS PLATE,2010-06,12,6.6000000000000005,2,2,0.55,0.55,0.55,0.55
79534,MULTICOLOUR GLASS PLATE,2010-07,6,3.3000000000000003,1,1,0.55,0.55,0.55,0.55
79534,MULTICOLOUR GLASS PLATE,2010-08,14,7.700000000000001,2,2,0.55,0.55,0.55,0.55
